item_x,item_y,item_z,dist_x_y,dist_x_z,dist_y_z,format_str
marker,xylophone,cockatoo,1.9147860598848716,3.568532641633118,3.561536132249426,"Which is more similar to marker, xylophone or cockatoo?"
hair,backpack,propeller,2.453446698436607,3.575482336177292,2.9114300084947677,"Which is more similar to hair, backpack or propeller?"
cupcake,ketchup,paddle,1.1012279277697656,3.52529078061363,3.569509020572793,"Which is more similar to cupcake, ketchup or paddle?"
measuring cup,juicer,fox,1.5247644430424838,3.505741206107138,3.178779816100357,"Which is more similar to measuring cup, juicer or fox?"
lobster,soup,cap,2.4445331784659303,3.5533674293851654,3.255065757020328,"Which is more similar to lobster, soup or cap?"
mushroom,lightning bug,quad,2.2774343053308304,3.5931260590095055,3.620196025252018,"Which is more similar to mushroom, lightning bug or quad?"
rhubarb,machete,humvee,2.39368636607227,3.55127492371367,3.1384961696478593,"Which is more similar to rhubarb, machete or humvee?"
stretcher,mousetrap,parsley,2.4885872862190865,3.6575637417783198,3.132439764748105,"Which is more similar to stretcher, mousetrap or parsley?"
glue,inhaler,meerkat,2.2770449390962786,3.6806429239217855,3.740018716872001,"Which is more similar to glue, inhaler or meerkat?"
card,toolbox,whale,2.4372002093222473,3.500540601278063,3.622374309855042,"Which is more similar to card, toolbox or whale?"
brownie,star fruit,tennis ball,2.08362891731212,3.512325790818684,3.2404611103412657,"Which is more similar to brownie, star fruit or tennis ball?"
oyster,pumpkin,match,2.020144670866378,3.57613941799475,3.6193120704375046,"Which is more similar to oyster, pumpkin or match?"
butterfly,blinder,bullet,2.3081736281016316,3.623533241380119,3.206724062145259,"Which is more similar to butterfly, blinder or bullet?"
rosary,cigarette holder,goat,2.4524075077882124,3.51348108415618,3.6021470520377883,"Which is more similar to rosary, cigarette holder or goat?"
gyro,measuring cup,marker,2.3954802015648657,3.539464121902702,3.155324238133569,"Which is more similar to gyro, measuring cup or marker?"
blind,treadmill,boar,2.4946129370849937,3.5830717181834273,3.634365096405734,"Which is more similar to blind, treadmill or boar?"
wineglass,caviar,chipmunk,2.223652015875238,3.716902706492065,3.0461900516550853,"Which is more similar to wineglass, caviar or chipmunk?"
guardrail,flag,knee,2.3227873402084733,3.6646346588604763,3.732822135538351,"Which is more similar to guardrail, flag or knee?"
orangutan,racehorse,jewel,1.8316290031977098,3.6094710078544954,3.5921146204701153,"Which is more similar to orangutan, racehorse or jewel?"
scuba,anchor,napkin,2.214934414622668,3.51241533285714,3.715804290927451,"Which is more similar to scuba, anchor or napkin?"
toothbrush,lip balm,ferret,1.4914114835477785,3.603595487597058,3.367890842582635,"Which is more similar to toothbrush, lip balm or ferret?"
sled,chimney,spaghetti,2.309144638190861,3.5206791135289732,3.3130917227339016,"Which is more similar to sled, chimney or spaghetti?"
barnacle,daisy,tuba,2.3423577256632493,3.8377987764537504,4.086825539974229,"Which is more similar to barnacle, daisy or tuba?"
ping-pong table,coop,hawk,2.2466777396763913,3.5760681714424147,2.7699301265902987,"Which is more similar to ping-pong table, coop or hawk?"
chandelier,scaffolding,turf,2.4152329754076085,3.5600719284592146,2.6313350860365987,"Which is more similar to chandelier, scaffolding or turf?"
brake,barbell,daisy,1.606975084516781,3.525796342931338,3.424126105720727,"Which is more similar to brake, barbell or daisy?"
stingray,lamb,kite,2.3477097364766566,3.507444644175234,3.8005856588384366,"Which is more similar to stingray, lamb or kite?"
okra,gourd,bow,0.9646430572593996,3.6176203239187834,3.2548736185430283,"Which is more similar to okra, gourd or bow?"
water bottle,spout,corsage,1.929586532278341,3.5196407099807976,3.710751188363336,"Which is more similar to water bottle, spout or corsage?"
mandolin,jug,meerkat,2.490012933587559,3.800989120505963,3.625222327701109,"Which is more similar to mandolin, jug or meerkat?"
ear,fingerprint,marble,2.2641865782462274,3.697291816152689,2.9171886031121628,"Which is more similar to ear, fingerprint or marble?"
vest,pajamas,knife,1.1554717707661448,3.6656493894118856,3.7137766405592374,"Which is more similar to vest, pajamas or knife?"
keyhole,checkers,knee,2.252900640580994,3.6587288335523507,3.737444904127603,"Which is more similar to keyhole, checkers or knee?"
corkscrew,tape,goose,2.432099310645382,3.6268399122524415,3.664510861833585,"Which is more similar to corkscrew, tape or goose?"
duct tape,doorknocker,bowling ball,2.3639471550262994,3.6021101378952953,3.2974793252568593,"Which is more similar to duct tape, doorknocker or bowling ball?"
fence,vent,donut,2.1923149899596126,3.608867952157525,3.4165337131732656,"Which is more similar to fence, vent or donut?"
typewriter,cellphone,fur coat,1.031839896226458,3.543307366813405,3.2507764413205815,"Which is more similar to typewriter, cellphone or fur coat?"
ivy,tumbleweed,doll,1.8315395288266307,3.5032019637214282,3.420839826002937,"Which is more similar to ivy, tumbleweed or doll?"
batter,potpie,jet,1.196181681849399,3.5283034718023822,3.5878263126015906,"Which is more similar to batter, potpie or jet?"
bolt,wok,vulture,2.2329480674741617,3.625819330929608,3.7306805066975612,"Which is more similar to bolt, wok or vulture?"
mulch,hail,playpen,1.9011286028459635,3.6201093418207777,3.668643014180071,"Which is more similar to mulch, hail or playpen?"
owl,swan,dumbbell,2.230638319649115,3.5537297762075077,3.6929254784305385,"Which is more similar to owl, swan or dumbbell?"
hook,easel,polar bear,2.2774485253949526,3.5467566395067363,3.1583499929580094,"Which is more similar to hook, easel or polar bear?"
mask,tiara,wood,1.7777620204197235,3.5724993291619653,3.7638991007201787,"Which is more similar to mask, tiara or wood?"
shaving cream,doorknocker,shark,2.4234421991012773,3.501672421636652,3.4166975363873657,"Which is more similar to shaving cream, doorknocker or shark?"
plastic film,ice-cream cone,meerkat,2.439920891268401,3.528780286963281,3.5966015713515205,"Which is more similar to plastic film, ice-cream cone or meerkat?"
green beans,banana,hammer,1.3885203178657253,3.6789409961690573,3.09731106643828,"Which is more similar to green beans, banana or hammer?"
cabbage,petal,engine,2.401122152769782,3.7069991812260885,3.520174724679599,"Which is more similar to cabbage, petal or engine?"
pigeon,alpaca,wick,1.5857062443546353,3.829337038558395,3.813280940898964,"Which is more similar to pigeon, alpaca or wick?"
machine gun,gun,palette,1.3785759626949052,3.505330750719437,3.6093464484364683,"Which is more similar to machine gun, gun or palette?"
chips,soda,otter,2.1414779617522584,3.563600590273009,3.677812586815168,"Which is more similar to chips, soda or otter?"
electric chair,blowtorch,swan,2.42439644699385,3.5104240851839266,3.9170709302808064,"Which is more similar to electric chair, blowtorch or swan?"
eraser,defibrillator,ram,2.1085739275852777,3.6273839260395397,3.4774942305370695,"Which is more similar to eraser, defibrillator or ram?"
globe,medal,milk,1.6642447534321356,3.5183509489060416,3.627645310795221,"Which is more similar to globe, medal or milk?"
seaplane,satellite,oatmeal,1.3915662303820593,3.6347826965204217,3.3277222535039206,"Which is more similar to seaplane, satellite or oatmeal?"
wedding cake,quesadilla,rickshaw,2.287592969394761,3.5362984765677137,3.7814048508010925,"Which is more similar to wedding cake, quesadilla or rickshaw?"
container,velcro,meerkat,2.2021491368900508,3.5582995894021,3.4008442858925187,"Which is more similar to container, velcro or meerkat?"
lavender,clove,banjo,2.417556054100834,3.537322531912909,3.3853228940458755,"Which is more similar to lavender, clove or banjo?"
rag,teabag,artichoke,2.373096264645551,3.5020812004862476,2.5621155394752693,"Which is more similar to rag, teabag or artichoke?"
face,mannequin,gallows,2.1606650362561806,3.5398467891080183,3.118603511633194,"Which is more similar to face, mannequin or gallows?"
scoop,tongs,badger,0.9858148939262215,3.5034928182110305,3.646831819152305,"Which is more similar to scoop, tongs or badger?"
pencil sharpener,zipper,foot,1.6100262903273108,3.517636236616959,3.3725612019930886,"Which is more similar to pencil sharpener, zipper or foot?"
squirt gun,pipe,poinsettia,2.4326423642668056,3.5096151321517968,3.551858568317005,"Which is more similar to squirt gun, pipe or poinsettia?"
magnifying glass,joystick,french fries,2.4603213235671064,3.5287818544123186,3.2013973291387803,"Which is more similar to magnifying glass, joystick or french fries?"
ham,acorn,ferry,2.276616464581144,3.5768341646634436,3.421401974221888,"Which is more similar to ham, acorn or ferry?"
film,springboard,corsage,2.0677378556496,3.5773682269794986,3.492809391465598,"Which is more similar to film, springboard or corsage?"
okra,meatloaf,diving board,2.2757633549830385,3.61626936434718,3.1163731661888776,"Which is more similar to okra, meatloaf or diving board?"
parfait,onion,target,2.0139373864476475,3.75058236683629,3.692320785558964,"Which is more similar to parfait, onion or target?"
pocketknife,hearing aid,toe,2.402588239637846,3.517041131337153,2.9867309068608456,"Which is more similar to pocketknife, hearing aid or toe?"
jigsaw puzzle,confetti,robe,2.1530141157635874,3.7482969353962736,3.2310068601119597,"Which is more similar to jigsaw puzzle, confetti or robe?"
crane,crutch,bell pepper,2.4765878806264583,3.550803547730495,3.382383251305135,"Which is more similar to crane, crutch or bell pepper?"
dress,pocket,hay,1.6549031716359455,3.5333591256668293,3.335664953572242,"Which is more similar to dress, pocket or hay?"
kilt,pantyhose,blimp,1.3601736398592927,3.5398053711248463,3.4329083000617415,"Which is more similar to kilt, pantyhose or blimp?"
windowsill,hook,knee,1.9207714380365783,3.5788754002672953,3.786915707515186,"Which is more similar to windowsill, hook or knee?"
glass,stove,crow,1.9672654845588329,3.6072320880214157,3.356607432708862,"Which is more similar to glass, stove or crow?"
stereo,steering wheel,hawk,2.123662018870948,3.6462758695527615,3.6007612155148934,"Which is more similar to stereo, steering wheel or hawk?"
altar,mask,vulture,2.4082198906150794,3.5124218199819808,3.206037709780607,"Which is more similar to altar, mask or vulture?"
elbow,corset,grate,2.2519738372680003,3.7959344260952026,3.995307394215746,"Which is more similar to elbow, corset or grate?"
beaver,pony,cruise ship,0.4642271623450728,3.693348199198968,3.722435415056606,"Which is more similar to beaver, pony or cruise ship?"
rubber band,tambourine,meerkat,2.1560970547280416,3.5324002665930347,3.7524663909148517,"Which is more similar to rubber band, tambourine or meerkat?"
snowsuit,closet,fire,2.3068653280202396,3.855000800836693,3.5288711553964984,"Which is more similar to snowsuit, closet or fire?"
stem,christmas tree,grate,2.312569062319036,3.860481752794988,3.640045099785326,"Which is more similar to stem, christmas tree or grate?"
handlebar,vacuum,basil,2.118251461822629,3.634714152498598,3.4463162503333113,"Which is more similar to handlebar, vacuum or basil?"
onion,pear,screwdriver,1.2361475045492445,3.533412631763761,3.759117374672828,"Which is more similar to onion, pear or screwdriver?"
anteater,platypus,candle,1.4433727077980494,3.5673005871670997,3.45021069844883,"Which is more similar to anteater, platypus or candle?"
trombone,bell,cocktail,1.7317812462647417,3.701555750038855,3.1908959509173047,"Which is more similar to trombone, bell or cocktail?"
place mat,doorstop,space shuttle,2.1977313771990237,3.5087558138591,3.151931786937364,"Which is more similar to place mat, doorstop or space shuttle?"
